image_name,confidence_value,IoU_value
IMG_1234.jpg,0.4854748845100403,0.5352201461791992
IMG_1243.jpg,0.9039797186851501,0.946891725063324
IMG_1263.jpg,0.9035940766334534,0.9526939392089844
IMG_1284.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.9452331066131592,0.8583582639694214
IMG_20100101_032415.jpg,0.871178925037384,0.7702935934066772
IMG_20100101_032553.jpg,0.0,0.0
IMG_20100101_033113.jpg,0.9945017099380493,0.9208361506462097
IMG_20100101_033117.jpg,0.9970809817314148,0.914735734462738
IMG_20100101_033559.jpg,0.7645450830459595,0.353878915309906
IMG_20100101_033637.jpg,0.9023611545562744,0.0
IMG_20180713_104842.jpg,0.9457862973213196,0.0
IMG_20180713_110324.jpg,0.32338279485702515,0.8678473830223083
IMG_20180714_103949.jpg,0.7536750435829163,0.8653303980827332
IMG_20180717_120957.jpg,0.6091172695159912,0.3896213471889496
IMG_20180717_122754.jpg,0.9537538886070251,0.0
IMG_20180719_123752.jpg,0.9884152412414551,0.9160754084587097
IMG_20180719_143723.jpg,0.9070773720741272,0.9069362282752991
IMG_20180720_142111.jpg,0.9917744994163513,0.5906563401222229
IMG_20180720_142558.jpg,0.4074864387512207,0.8814809322357178
IMG_20180720_142731.jpg,0.9637433290481567,0.847865104675293
IMG_20180720_143100.jpg,0.9705942273139954,0.8523952960968018
IMG_20180721_090127.jpg,0.9828162789344788,0.8450298309326172
IMG_20180721_091732.jpg,0.950718879699707,0.8282979130744934
IMG_20180723_123134.jpg,0.9247922301292419,0.8829567432403564
IMG_20180723_123154.jpg,0.7061184644699097,0.0
IMG_20180723_123302.jpg,0.8948923349380493,0.8764091730117798
IMG_20180724_121309.jpg,0.9709593057632446,0.89748215675354
IMG_20180724_121832.jpg,0.9598094820976257,0.8907451033592224
IMG_20180724_121957.jpg,0.39071306586265564,0.8047133088111877
IMG_20180724_123021.jpg,0.2980414032936096,0.0
IMG_20180724_125716.jpg,0.9787929654121399,0.9161245822906494
IMG_20180724_150928.jpg,0.9955744743347168,0.8559474349021912
IMG_20180725_122016.jpg,0.9863926768302917,0.8961462378501892
IMG_20180725_122619.jpg,0.9862223267555237,0.8632898926734924
IMG_20180726_122652.jpg,0.9215975999832153,0.0
IMG_20180810_092723.jpg,0.7940530180931091,0.8438661694526672
IMG_20180810_093037.jpg,0.994857668876648,0.9257528781890869
IMG_20180810_093330.jpg,0.6593427658081055,0.9506975412368774
IMG_20180811_083610.jpg,0.6949708461761475,0.7938294410705566
