image_name,confidence_value,IoU_value
IMG_1234.jpg,0.4024074673652649,0.0
IMG_1243.jpg,0.8658851385116577,0.9104693531990051
IMG_1263.jpg,0.8699465394020081,0.9189595580101013
IMG_1284.jpg,0.2669111490249634,0.0
IMG_20100101_031404.jpg,0.870818555355072,0.9026421308517456
IMG_20100101_032415.jpg,0.8510682582855225,0.7388929128646851
IMG_20100101_032553.jpg,0.46600380539894104,0.7753327488899231
IMG_20100101_033113.jpg,0.9199417233467102,0.8974562883377075
IMG_20100101_033117.jpg,0.6308409571647644,0.8559426665306091
IMG_20100101_033559.jpg,0.28362956643104553,0.2148432433605194
IMG_20100101_033637.jpg,0.7311540842056274,0.0
IMG_20180713_104842.jpg,0.7768944501876831,0.0
IMG_20180713_110324.jpg,0.2697143256664276,0.045722637325525284
IMG_20180714_103949.jpg,0.8506841063499451,0.9060106873512268
IMG_20180717_120957.jpg,0.34334975481033325,0.7870800495147705
IMG_20180717_122754.jpg,0.7506928443908691,0.9351212978363037
IMG_20180719_123752.jpg,0.4988170266151428,0.42715567350387573
IMG_20180719_143723.jpg,0.5572014451026917,0.8402104377746582
IMG_20180720_142111.jpg,0.5936213135719299,0.29091522097587585
IMG_20180720_142558.jpg,0.7154825329780579,0.15903981029987335
IMG_20180720_142731.jpg,0.8389409780502319,0.9134080410003662
IMG_20180720_143100.jpg,0.7053368091583252,0.9341487884521484
IMG_20180721_090127.jpg,0.39856836199760437,0.9221996665000916
IMG_20180721_091732.jpg,0.7283200025558472,0.6329052448272705
IMG_20180723_123134.jpg,0.8093730807304382,0.9381311535835266
IMG_20180723_123154.jpg,0.7416610717773438,0.610047459602356
IMG_20180723_123302.jpg,0.287824809551239,0.10522285103797913
IMG_20180724_121309.jpg,0.8461970686912537,0.7923684120178223
IMG_20180724_121832.jpg,0.8472502827644348,0.9482982158660889
IMG_20180724_121957.jpg,0.6432731747627258,0.4634951949119568
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180724_125716.jpg,0.8534194827079773,0.9112277030944824
IMG_20180724_150928.jpg,0.902647078037262,0.8921564221382141
IMG_20180725_122016.jpg,0.47258538007736206,0.7834941744804382
IMG_20180725_122619.jpg,0.7867615818977356,0.9066089987754822
IMG_20180726_122652.jpg,0.6698551177978516,0.8593366146087646
IMG_20180810_092723.jpg,0.7700076699256897,0.7580063343048096
IMG_20180810_093037.jpg,0.9053030014038086,0.8974453210830688
IMG_20180810_093330.jpg,0.43719151616096497,0.7942460775375366
IMG_20180811_083610.jpg,0.766526997089386,0.7246053218841553
