image_name,confidence_value,IoU_value
IMG_1234.jpg,0.3591963052749634,0.0
IMG_1243.jpg,0.9197086095809937,0.974967896938324
IMG_1263.jpg,0.876439094543457,0.8824886679649353
IMG_1284.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.7797927260398865,0.9062952399253845
IMG_20100101_032415.jpg,0.6668025255203247,0.7516550421714783
IMG_20100101_032553.jpg,0.7115968465805054,0.8632130026817322
IMG_20100101_033113.jpg,0.9741830229759216,0.9415631294250488
IMG_20100101_033117.jpg,0.9533759355545044,0.8670432567596436
IMG_20100101_033559.jpg,0.7822558879852295,0.357913613319397
IMG_20100101_033637.jpg,0.8503449559211731,0.0
IMG_20180713_104842.jpg,0.7594484686851501,0.0
IMG_20180713_110324.jpg,0.5123396515846252,0.0
IMG_20180714_103949.jpg,0.9535447955131531,0.882364809513092
IMG_20180717_120957.jpg,0.43328341841697693,0.8757105469703674
IMG_20180717_122754.jpg,0.8910688757896423,0.0
IMG_20180719_123752.jpg,0.6641666293144226,0.8758469820022583
IMG_20180719_143723.jpg,0.8132516741752625,0.911830723285675
IMG_20180720_142111.jpg,0.5582605600357056,0.4801790714263916
IMG_20180720_142558.jpg,0.9756168127059937,0.0
IMG_20180720_142731.jpg,0.9173523187637329,0.8504310846328735
IMG_20180720_143100.jpg,0.8286724090576172,0.8804368376731873
IMG_20180721_090127.jpg,0.4188407063484192,0.9343752861022949
IMG_20180721_091732.jpg,0.766916036605835,0.8583886623382568
IMG_20180723_123134.jpg,0.586358368396759,0.7688096165657043
IMG_20180723_123154.jpg,0.9128274917602539,0.7739236950874329
IMG_20180723_123302.jpg,0.6238535046577454,0.30751994252204895
IMG_20180724_121309.jpg,0.9417648911476135,0.4622083008289337
IMG_20180724_121832.jpg,0.8238791227340698,0.9771295189857483
IMG_20180724_121957.jpg,0.6935777068138123,0.4506883919239044
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180724_125716.jpg,0.8592696785926819,0.9577670097351074
IMG_20180724_150928.jpg,0.9680192470550537,0.9211577773094177
IMG_20180725_122016.jpg,0.9118722081184387,0.7826765775680542
IMG_20180725_122619.jpg,0.8713569045066833,0.9147620797157288
IMG_20180726_122652.jpg,0.8987695574760437,0.8966554403305054
IMG_20180810_092723.jpg,0.8980564475059509,0.9129272699356079
IMG_20180810_093037.jpg,0.9809344410896301,0.929967999458313
IMG_20180810_093330.jpg,0.8188073635101318,0.6934338808059692
IMG_20180811_083610.jpg,0.4834388196468353,0.8774399161338806
